vid,tmstmp,rt,des,lat,lon,pdist,dly,matched_trip_id,prev_stop_name,next_stop_name,scheduled_arrival_next_minutes,delay_minutes,on_time_status,dist_from_next_stop_km,time_match_score_minutes,is_ghost,ghost_score,ghost_frozen,ghost_jump
8289,2026-02-19 23:40:00,82,31st/Pulaski,41.88991854483621,-87.71127185486911,40481,False,6770043919010,79th Street & Ashland,79th Street & Paulina,1419.1500244140625,0.8,on_time,15.959,0.35,False,0,False,False
8294,2026-02-19 23:38:00,82,Devon/Kedzie,41.95027646151456,-87.71281831914729,45876,False,6770025229070,79th Street & Western,79th Street & Campbell,1420.61669921875,-2.6,early,22.367,1.16,False,0,False,False
8294,2026-02-19 23:39:00,82,Devon/Kedzie,41.95204435984294,-87.71285247802734,46520,False,6770001504010,79th Street & Lafayette,79th Street & Perry,1419.5,-0.5,on_time,23.455,0.33,False,0,False,False
8294,2026-02-19 23:40:00,82,Devon/Kedzie,41.957014083862305,-87.71301651000977,48330,False,6770010072070,79th Street & Halsted,79th Street & Union,1419.5333251953125,0.5,on_time,23.702,0.03,False,0,False,False
8295,2026-02-19 23:39:00,60,Cicero/24th Pl,41.88195634499574,-87.63245117970003,6234,False,6770043059070,79th Street & California,79th Street & Washtenaw,1419.36669921875,-0.4,on_time,15.448,0.12,False,0,False,False
8295,2026-02-19 23:40:00,60,Cicero/24th Pl,41.881919860839844,-87.63623809814453,7267,False,6770045954070,Irving Park & Harlem,Forest Preserve Avenue & Harlem/Irving Park,1419.0,1.0,on_time,16.338,0.07,False,0,False,False
8303,2026-02-19 23:38:00,36,LaSalle Metra Station,41.876930236816406,-87.6288833618164,52223,False,6770020856010,Forest Preserve Avenue & Harlem/Irving Park,Irving Park & Harlem,1421.5167236328125,-3.5,early,16.967,0.2,False,0,False,False
8303,2026-02-19 23:40:00,36,LaSalle Metra Station,41.876853942871094,-87.6333236694336,53431,False,6770020732010,Irving Park Blue Line Station,Irving Park & Pulaski,1421.0,-1.0,on_time,11.569,1.57,False,0,False,False
8306,2026-02-19 23:39:00,53,Peterson,41.989975,-87.72843333333333,90440,False,6770045954070,Irving Park & Nordica,Irving Park & Harlem,1418.0833740234375,0.9,on_time,7.702,1.4,False,0,False,False
8306,2026-02-19 23:40:00,53,Peterson,41.989975,-87.72843333333333,90440,False,6770043790070,Irving Park & Kenmore,Irving Park & Clark,1420.5167236328125,-0.5,on_time,6.759,1.37,False,0,False,False
8310,2026-02-19 23:38:00,21,North Riverside Mall,41.851871490478516,-87.69861227567078,24827,False,6770029010020,Irving Park & Keeler,Irving Park Blue Line Station,1420.1666259765625,-2.2,early,11.602,0.58,False,0,False,False
8310,2026-02-19 23:39:00,21,North Riverside Mall,41.85181219681449,-87.70279013592264,25962,False,6770030857020,Irving Park & Narragansett,Irving Park & Natchez,1419.0999755859375,-0.1,on_time,13.312,0.37,False,0,False,False
8312,2026-02-19 23:39:00,60,Cicero/24th Pl,41.84430717019474,-87.72498501048369,42101,False,6770008466020,Lawrence & Lamon,Lawrence & Cicero,1418.9000244140625,0.1,on_time,13.881,0.15,False,0,False,False
8312,2026-02-19 23:40:00,60,Cicero/24th Pl,41.84416961669922,-87.73088916979339,43698,False,6770030497070,Lawrence & Kostner,Lawrence & Elston,1417.9166259765625,2.1,on_time,13.813,1.26,False,0,False,False
8325,2026-02-19 23:38:00,71,112th/Torrence,41.73771755511944,-87.55146026611328,32814,False,6770034207020,Lawrence & Hermitage,Lawrence & Ravenswood,1420.316650390625,-2.3,early,27.641,1.0,False,0,False,False
8325,2026-02-19 23:39:00,71,112th/Torrence,41.73738098144531,-87.5508006327861,33119,False,6770034503020,Lawrence & Hamlin,Lawrence & Springfield,1418.36669921875,0.6,on_time,29.481,1.16,False,0,False,False
8325,2026-02-19 23:40:00,71,112th/Torrence,41.73139176001916,-87.54989624023438,35514,False,6770008771070,Devon & Kedzie Terminal,McCormick & Devon,1422.6500244140625,-2.7,early,32.443,3.0,False,0,False,False
8330,2026-02-19 23:38:00,29,Navy Pier,41.890869140625,-87.62841796875,62182,False,6770019360020,Central Park & 25th Street,Central Park & 24th Street,1418.25,-0.2,on_time,8.6,0.85,False,0,False,False
8330,2026-02-19 23:40:00,29,Navy Pier,41.890275,-87.62813666666666,62265,False,6770002089020,Kimball & Wrightwood,Kimball & Shubert,1421.3499755859375,-1.3,early,8.245,1.61,False,0,False,False
8333,2026-02-19 23:38:00,71,69th Red Line,41.760314874481736,-87.5577198497036,29729,False,6770004883070,Kimball & Byron,Kimball & Irving Park,1419.5,-1.5,early,25.051,0.05,False,0,False,False
8333,2026-02-19 23:39:00,71,69th Red Line,41.75951678936298,-87.55929624117337,30249,False,6770023716010,31st Street & Pulaski,31st Street & Springfield,1417.63330078125,1.4,on_time,15.992,1.58,False,0,False,False
8333,2026-02-19 23:40:00,71,69th Red Line,41.76098845725836,-87.56177130410838,31327,False,6770020459010,Kimball & Dickens,Kimball & Armitage,1422.0167236328125,-2.0,early,21.367,2.33,False,0,False,False
8349,2026-02-19 23:38:00,76,Logan Square,41.931151666666665,-87.805665,0,False,6770033434020,Homan & Ohio,Homan & Franklin,1419.0833740234375,-1.1,early,9.031,0.08,False,0,False,False
8349,2026-02-19 23:39:00,76,Logan Square,41.931151666666665,-87.805665,0,False,6770029043010,Central & Lake,Central & Race,1418.699951171875,0.3,on_time,5.745,0.34,False,0,False,False
8349,2026-02-19 23:40:00,76,Logan Square,41.931151666666665,-87.805665,15,False,6770026236070,Central & Wellington,Central & Barry,1420.9166259765625,-0.9,on_time,3.309,1.84,False,0,False,False
8359,2026-02-19 23:38:00,76,Harlem,41.932090759277344,-87.70007089468149,19240,False,6770026236070,Central & George,Central & Wellington,1420.3499755859375,-2.3,early,5.487,0.82,False,0,False,False
8359,2026-02-19 23:39:00,76,Harlem,41.93206024169922,-87.7023672708651,19862,False,6770038097020,Central & Bryn Mawr,Bryn Mawr & Linder,1418.9666748046875,0.0,on_time,7.723,0.13,False,0,False,False
8359,2026-02-19 23:40:00,76,Harlem,41.93206348419189,-87.70256334940592,19916,False,6770012412010,87th Street & Union,87th Street & Halsted,1419.449951171875,0.6,on_time,22.314,0.21,False,0,False,False
8366,2026-02-19 23:39:00,77,Cumberland,41.937311666666666,-87.835515,57648,True,6770026513070,87th Street & Stony Island (Farside),87th Street & East End,1417.7833251953125,1.2,on_time,30.571,1.66,False,0,False,False
8366,2026-02-19 23:39:00,77,Cumberland,41.937311666666666,-87.835515,57648,True,6770009163020,87th Street & Cicero Terminal,Cicero & 87th Street,1421.2166748046875,-2.2,early,23.902,1.29,False,0,False,False
8366,2026-02-19 23:40:00,77,Cumberland,41.937311666666666,-87.835515,57648,True,6770003391020,200 W 87th Street,87th Street & Holland,1417.88330078125,2.1,on_time,27.979,1.19,False,0,False,False
8369,2026-02-19 23:40:00,77,Cumberland,41.93723333333333,-87.835575,57620,False,6770026513070,87th Street & Stony Island (Nearside),87th Street & Stony Island (Farside),1417.2332763671875,2.8,on_time,30.463,1.96,False,0,False,False
8370,2026-02-19 23:38:00,76,Logan Square,41.93194068350443,-87.7146593419517,24842,False,6770031711020,Harlem & Sunnyside,Harlem & Wilson,1421.566650390625,-3.6,early,8.408,2.35,False,0,False,False
8370,2026-02-19 23:39:00,76,Logan Square,41.93197995699369,-87.71226959228515,25489,False,6770024927020,California & 19th Street,California & 18th Street,1418.300048828125,0.7,on_time,8.419,0.85,False,0,False,False
8370,2026-02-19 23:40:00,76,Logan Square,41.93080827666492,-87.71025811172113,26191,False,6770029477020,71st Street & California,71st Street & Washtenaw,1419.2667236328125,0.7,on_time,18.559,0.0,False,0,False,False
8378,2026-02-19 23:38:00,85,Bryn Mawr,41.98242404009845,-87.76835632324219,42722,False,6770037474020,California & Addison,California & Roscoe,1418.199951171875,-0.2,on_time,7.288,0.96,False,0,False,False
8378,2026-02-19 23:39:00,85,Bryn Mawr,41.982940673828125,-87.76658630371094,43390,False,6770021321020,California & Jackson,California & Harrison,1420.88330078125,-1.9,early,13.481,0.74,False,0,False,False
8378,2026-02-19 23:40:00,85,Bryn Mawr,41.98344063392052,-87.76434326171875,44088,False,6770026783070,47th Street & Rockwell,47th Street & Campbell,1421.38330078125,-1.4,early,20.497,1.72,False,0,False,False
8381,2026-02-19 23:39:00,81,Jefferson Park Blue Line,41.968849182128906,-87.67194768002159,7311,False,6770039361070,California & Marquette Rd,California & 68th Street,1418.36669921875,0.6,on_time,22.172,1.25,False,0,False,False
8381,2026-02-19 23:39:00,81,Jefferson Park Blue Line,41.9688328229464,-87.67276147695688,7533,False,6770011166010,95th Street & Leavitt,95th Street & Hoyne,1419.066650390625,-0.1,on_time,27.564,0.52,False,0,False,False
8381,2026-02-19 23:40:00,81,Jefferson Park Blue Line,41.96878528594971,-87.67684745788574,8642,False,6770044530070,95th Street & Eggleston,95th Street & Normal,1417.25,2.8,on_time,27.687,2.21,False,0,False,False
8382,2026-02-19 23:39:00,80,Harlem,41.95295604906584,-87.78641971788909,36668,False,6770005376020,Woodlawn & 94th Street,95th Street & Woodlawn,1419.7166748046875,-0.7,on_time,30.196,0.04,False,0,False,False
8382,2026-02-19 23:39:00,80,Harlem,41.95295604906584,-87.78641971788909,36668,False,6770006358020,93rd Street & Colfax,93rd Street & Essex,1418.7833251953125,0.2,on_time,31.252,0.34,False,0,False,False
8382,2026-02-19 23:40:00,80,Harlem,41.952863925840795,-87.78994918451076,37614,False,6770007584020,Western & 119th Street Terminal,119th Street & Western,1422.38330078125,-2.4,early,31.976,3.02,False,0,False,False
8383,2026-02-19 23:39:00,119,95th Red Line,41.678367614746094,-87.68048858642578,43,False,6770026597020,Michigan & 102nd Street,Michigan & 103rd Street,1419.9000244140625,-0.9,on_time,5.945,0.44,False,0,False,False
8383,2026-02-19 23:39:00,119,95th Red Line,41.678367614746094,-87.68048858642578,43,False,6770044397020,119th Street & Bell,Western & 119th Street Terminal,1419.0,0.0,on_time,0.102,0.06,False,0,False,False
8383,2026-02-19 23:40:00,119,95th Red Line,41.678367614746094,-87.68048858642578,43,False,6770016676070,Van Buren & Peoria,Van Buren & Morgan,1418.4166259765625,1.6,on_time,22.173,1.12,False,0,False,False
8390,2026-02-19 23:38:00,34,95th Red Line,41.722286470474735,-87.62484741210938,34225,False,6770045103020,Solidarity Dr & Lynn White Drive,Solidarity Drive & Aquarium,1418.0333251953125,-0.0,on_time,16.059,1.26,False,0,False,False
8390,2026-02-19 23:39:00,34,95th Red Line,41.72266387939453,-87.6248550415039,34301,False,6770002711070,State & E. Wacker,Michigan & South Water,1420.3499755859375,-1.3,early,18.29,1.16,False,0,False,False
8398,2026-02-19 23:38:00,8,79th,41.9319098336356,-87.64898742191376,6987,False,6770002711070,State & E. Wacker,Michigan & South Water,1420.3499755859375,-2.3,early,5.377,1.19,False,0,False,False
8398,2026-02-19 23:40:00,8,79th,41.927027566092356,-87.64881896972656,8763,False,6770015384010,Marine Drive & Leland,Marine Drive & Lawrence,1419.449951171875,0.6,on_time,4.707,0.39,False,0,False,False
8400,2026-02-19 23:38:00,15,47th Red Line,41.707908630371094,-87.57724410768539,1321,False,6770043168010,Michigan & South Water,Michigan & Hubbard (Tribune Bldg.),1421.1500244140625,-3.2,early,20.638,0.32,False,0,False,False
8400,2026-02-19 23:40:00,15,47th Red Line,41.708091735839844,-87.56566874186198,4475,False,6770043168010,Michigan & Huron,Michigan & Chestnut,1426.433349609375,-6.4,early,21.671,5.59,False,0,False,False
8406,2026-02-19 23:39:00,29,Navy Pier,41.73389883602367,-87.62409210205078,4071,False,6770046565070,Stockton & Dickens,Stockton & Webster,1418.1500244140625,0.8,on_time,20.93,0.98,False,0,False,False
8406,2026-02-19 23:40:00,29,Navy Pier,41.73722855588223,-87.62416661039312,5283,False,6770026396010,Sheridan & Oakdale,Sheridan & Wellington,1418.7332763671875,1.3,on_time,22.223,0.43,False,0,False,False
8412,2026-02-19 23:38:00,66,Austin,41.89523903099266,-87.73354545799461,37964,False,6770016422010,Michigan & Pearson,Michigan & Superior,1419.1666259765625,-1.2,early,9.032,0.33,False,0,False,False
8412,2026-02-19 23:39:00,66,Austin,41.895217070708405,-87.73773873818887,39106,False,6770047848070,Adams & Clark,Adams & Wells,1418.2667236328125,0.7,on_time,8.762,0.9,False,0,False,False
8412,2026-02-19 23:40:00,66,Austin,41.89506149291992,-87.74285507202148,40498,False,6770024499070,Union Station Transit Center,Jackson & Chicago River,1419.699951171875,0.3,on_time,8.859,0.0,False,0,False,False
8432,2026-02-19 23:39:00,119,Western,41.7109495134496,-87.61991483773758,5517,False,6770046565070,Stockton & Dickens,Stockton & Webster,1418.1500244140625,0.8,on_time,23.496,1.17,False,0,False,False
8432,2026-02-19 23:39:00,119,Western,41.7091683474454,-87.61997604370117,6171,False,6770033392070,Sheridan & Broadway,Sheridan & Fremont,1420.5999755859375,-1.6,early,27.22,1.51,False,0,False,False
8432,2026-02-19 23:40:00,119,Western,41.70737353238192,-87.62026006525213,6835,False,6770047848070,Adams & Wells,Adams & S. Wacker,1419.3333740234375,0.7,on_time,19.177,0.06,False,0,False,False
8443,2026-02-19 23:39:00,28,47th/Lake Park,41.77842751864729,-87.58641578411233,26815,False,6770033877070,Morse & Lakewood,Morse & Sheridan,1421.933349609375,-2.9,early,26.269,2.44,False,0,False,False
8443,2026-02-19 23:39:00,28,47th/Lake Park,41.78301527693465,-87.58651217898807,28500,False,6770044356020,Devon & Francisco,Devon & Sacramento,1421.5,-2.5,early,25.783,1.68,False,0,False,False
8444,2026-02-19 23:38:00,6,Wacker/Columbus,41.88095474243164,-87.62422943115234,61312,False,6770003958020,Devon & Oakley,Devon & Leavitt,1419.9166259765625,-1.9,early,13.922,0.19,False,0,False,False
8444,2026-02-19 23:39:00,6,Wacker/Columbus,41.88314916573319,-87.6242301791322,62065,False,6770042248020,King Drive & 62nd Street,King Drive & 63rd Street (Green Line),1420.86669921875,-1.9,early,11.439,0.62,False,0,False,False
8445,2026-02-19 23:38:00,28,103rd/Stony Island,41.70852502187093,-87.58145523071289,40712,False,6770043123020,Michigan & Jackson,Michigan & Monroe,1419.9666748046875,-2.0,early,19.467,0.28,False,0,False,False
8445,2026-02-19 23:39:00,28,103rd/Stony Island,41.70852502187093,-87.58145523071289,40712,False,6770035892070,Fairbanks & Superior,Chicago & Mies Van Der Rohe,1423.0833740234375,-4.1,early,21.205,3.32,False,0,False,False
8449,2026-02-19 23:39:00,87,Western,41.73616409301758,-87.64061014275802,27407,False,6770015156020,Michigan & 11th Street,Michigan & Roosevelt,1419.3499755859375,-0.3,on_time,14.625,0.12,False,0,False,False
8449,2026-02-19 23:39:00,87,Western,41.73615301223028,-87.64126356821211,27586,False,6770038772070,McCormick Place,King Drive & 25th Street,1418.550048828125,0.4,on_time,12.514,1.32,False,0,False,False
8449,2026-02-19 23:40:00,87,Western,41.73603439331055,-87.64675993077896,29086,False,6770035767070,King Drive & 51st Street,5200 S King Drive,1417.300048828125,2.7,on_time,7.592,3.11,False,0,False,False
8455,2026-02-19 23:39:00,95,95th Red Line,41.73263168334961,-87.68251037597656,3913,False,6770037163010,Cermak & Prairie,Michigan & Cermak,1421.63330078125,-2.6,early,14.265,1.93,False,0,False,False
8455,2026-02-19 23:39:00,95,95th Red Line,41.72850799560547,-87.682373046875,5424,False,6770031275020,Michigan & 98th Street,State & 95th Street,1421.0,-2.0,early,4.938,0.21,False,0,False,False
8455,2026-02-19 23:40:00,95,95th Red Line,41.72309112548828,-87.68224334716797,7405,False,6770012057020,Michigan & Monroe,Michigan & Madison,1416.5,3.5,on_time,18.353,3.26,False,0,False,False
8457,2026-02-19 23:39:00,79,Ford City,41.750404357910156,-87.65975997027229,31948,False,6770015144010,Cottage Grove & Drexel Square Drive,Cottage Grove & 51st Street,1422.550048828125,-3.6,early,7.293,2.4,False,0,False,False
8457,2026-02-19 23:39:00,79,Ford City,41.75036176045736,-87.66266123453777,32740,False,6770021855020,Michigan & Cermak,Michigan & 21st Street,1421.13330078125,-2.1,early,12.023,1.03,False,0,False,False
8457,2026-02-19 23:40:00,79,Ford City,41.750308990478516,-87.6659761754478,33644,False,6770018990020,Michigan & Monroe,Michigan & Jackson,1419.75,0.2,on_time,14.657,0.06,False,0,False,False
8458,2026-02-19 23:38:00,8,Waveland/Broadway,41.9034714212223,-87.6568902463329,58877,False,6770021552020,Michigan & 31st Street,Michigan & 32nd Street,1419.75,-1.8,early,7.972,0.38,False,0,False,False
8458,2026-02-19 23:39:00,8,Waveland/Broadway,41.90360432286416,-87.65057545323526,60597,False,6770022303070,Cottage Grove & 54th Street,Cottage Grove & 55th Street,1419.3499755859375,-0.3,on_time,12.61,0.18,False,0,False,False
8467,2026-02-19 23:38:00,4,Illinois Center,41.849594822636355,-87.62364366319444,65130,False,6770024712070,Cottage Grove & 81st Street,Cottage Grove & 82nd Street,1420.933349609375,-2.9,early,11.629,0.52,False,0,False,False
8467,2026-02-19 23:40:00,4,Illinois Center,41.85417458318895,-87.62371826171875,66806,False,6770007427010,State & Monroe,State & Jackson,1421.0167236328125,-1.0,on_time,2.707,1.93,False,0,False,False
8469,2026-02-19 23:38:00,28,103rd/Stony Island,41.776923015199856,-87.58637540093784,12509,False,6770008745070,Lake Park & 48th Street,Lake Park & 47th Street Terminal,1417.949951171875,0.1,on_time,3.609,1.18,False,0,False,False
8469,2026-02-19 23:40:00,28,103rd/Stony Island,41.771210289001466,-87.5863037109375,14593,False,6770025305010,Stony Island & 65th Street,67th Street & Cornell,1417.2667236328125,2.7,on_time,0.25,3.13,False,0,False,False
8471,2026-02-19 23:39:00,53A,115th,41.79819869995117,-87.723388671875,1163,False,6770008590010,S. Shore Drive & 79th Street,79th Street & Lake Shore Drive,1418.0,1.0,on_time,15.67,1.46,False,0,False,False
8471,2026-02-19 23:40:00,53A,115th,41.794639587402344,-87.72329711914062,2458,False,6770025136070,1100 S Columbus (Pedestrian Underpass),Lake Park & 47th Street,1424.1666259765625,-4.2,early,11.031,0.17,False,0,False,False
8473,2026-02-19 23:38:00,8A,127th,41.75106430053711,-87.6275634765625,0,False,6770029523020,Michigan & Madison,Michigan & Randolph,1419.816650390625,-1.8,early,14.862,0.33,False,0,False,False
8473,2026-02-19 23:40:00,8A,127th,41.75080490112305,-87.63270568847656,1412,False,6770018251020,Halsted & Altgeld,Halsted & Lincoln/Fullerton,1420.5833740234375,-0.6,on_time,19.424,0.11,False,0,False,False
8474,2026-02-19 23:39:00,119,Western,41.67760330775999,-87.67984008789062,33845,False,6770002362070,Halsted & Milwaukee/Grand (Blue Line),Halsted & Fulton Market,1422.0333251953125,-3.0,early,23.427,0.17,False,0,False,False
8474,2026-02-19 23:39:00,119,Western,41.67832374572754,-87.67989085270808,34110,False,6770030890020,Halsted & 16th Street,Halsted & 14th Place,1418.7332763671875,0.3,on_time,20.632,0.4,False,0,False,False
8474,2026-02-19 23:40:00,119,95th Red Line,41.67839166666667,-87.680215,0,False,6770018968020,Halsted & Garfield,Halsted & 56th Street,1421.2166748046875,-1.2,early,13.022,1.92,False,1,False,True
8475,2026-02-19 23:38:00,6,79th/South Shore,41.88518142700195,-87.6222915649414,1603,False,6770045774020,Halsted & 78th Street,Halsted & 79th Street,1416.5833740234375,1.4,on_time,15.056,3.01,False,0,False,False
8483,2026-02-19 23:38:00,71,69th Red Line,41.765663146972656,-87.62094298405434,49153,False,6770045774020,Halsted & 79th Street,Halsted & 79th Street Terminal,1417.0,1.0,on_time,2.583,2.37,False,0,False,False
8483,2026-02-19 23:39:00,71,69th Red Line,41.76565074920654,-87.62169933319092,49359,False,6770030890020,Halsted & Maxwell,Halsted & Roosevelt,1420.5833740234375,-1.6,early,11.531,1.36,False,0,False,False
8483,2026-02-19 23:40:00,71,69th Red Line,41.768809167962324,-87.62573623657227,51624,False,6770018968020,Halsted & 52nd Street,Halsted & 53rd Street,1419.699951171875,0.3,on_time,3.603,0.3,False,0,False,False
8485,2026-02-19 23:38:00,29,Navy Pier,41.87056706168435,-87.62742163918234,53968,False,6770020429020,Halsted & Belmont,Halsted & Aldine,1421.11669921875,-3.1,early,8.116,1.5,False,0,False,False
8485,2026-02-19 23:39:00,29,Navy Pier,41.872296780956034,-87.62747192382812,54599,False,6770044044020,127th Street & Halsted,Halsted & 126th Street,1420.5333251953125,-1.5,early,23.085,0.32,False,0,False,False
8488,2026-02-19 23:39:00,34,131st & Ellis,41.659327295091416,-87.61852179633246,25023,False,6770026281020,Halsted & 104th Street,Halsted & 105th Street,1420.433349609375,-1.4,early,5.305,1.04,False,0,False,False
8488,2026-02-19 23:40:00,34,131st & Ellis,41.659327295091416,-87.61852179633246,25023,False,6770005777070,79th Street & Wentworth,Perry & 79th Street Terminal,1415.5,4.5,on_time,10.23,4.93,False,0,False,False
8498,2026-02-19 23:38:00,6,79th/South Shore,41.83343505859375,-87.60765838623047,26515,False,6770034556010,Halsted & 112th Street,Halsted & 113th Street,1420.0,-2.0,early,16.332,0.02,False,0,False,False
8498,2026-02-19 23:39:00,6,79th/South Shore,41.82204055786133,-87.59896850585938,31353,False,6770020315020,Ashland & Addison,Ashland & Roscoe,1420.4166259765625,-1.4,early,14.657,0.28,False,0,False,False
8507,2026-02-19 23:38:00,8,79th,41.75437491280692,-87.6441421508789,77040,False,6770026512010,Ashland & Garfield,Ashland & 53rd Street,1420.2667236328125,-2.3,early,5.096,1.01,False,0,False,False
8507,2026-02-19 23:39:00,8,79th,41.75062390031486,-87.64402770996094,78407,False,6770044983020,Ashland & 18th Street,Ashland & Cullerton,1421.0,-2.0,early,11.768,0.81,False,0,False,False
8521,2026-02-19 23:38:00,15,103rd/Stony Island,41.77692097630994,-87.58637553247912,24631,False,6770025227070,Ashland & 14th Street,Ashland & Roosevelt,1419.63330078125,-1.6,early,11.976,0.64,False,0,False,False
8521,2026-02-19 23:40:00,15,103rd/Stony Island,41.77334976196289,-87.58574561353,26084,False,6770046017020,95th Street & Ashland,95th Street & Winston,1423.933349609375,-3.9,early,8.514,4.64,False,0,False,False
8525,2026-02-19 23:39:00,95,92nd/Buffalo,41.72633361816406,-87.5573501586914,8676,False,6770002441020,Ashland & 70th Street,Ashland & 69th Street,1417.7833251953125,1.2,on_time,10.009,2.38,False,0,False,False
8525,2026-02-19 23:39:00,95,92nd/Buffalo,41.72663879394531,-87.55367279052734,9722,False,6770024669010,Ashland & 14th Street,Ashland & Roosevelt,1423.11669921875,-4.1,early,18.155,1.77,False,0,False,False
8525,2026-02-19 23:40:00,95,92nd/Buffalo,41.72822952270508,-87.55169677734375,10645,False,6770048807020,Ashland & North Ave,Ashland & Cortland,1421.183349609375,-1.2,early,22.989,0.03,False,0,False,False
8529,2026-02-19 23:38:00,79,Lakefront,41.75195829329952,-87.54821162069997,58192,False,6770008871070,Ashland & 73rd Street,Ashland & 74th Street,1416.61669921875,1.4,on_time,9.62,3.89,False,0,False,False
8529,2026-02-19 23:39:00,79,Lakefront,41.751052122849686,-87.54452808086688,59253,False,6770018865020,1440 S Indiana,Indiana & 15th Place,1420.5,-1.5,early,13.856,0.46,False,0,False,False
8529,2026-02-19 23:40:00,79,Lakefront,41.75200711266469,-87.54546252751754,59840,False,6770000113010,Roosevelt & Michigan,Roosevelt Orange/Red/Green Line Station,1416.11669921875,3.9,on_time,14.505,4.05,False,0,False,False
8541,2026-02-19 23:39:00,95,87th/Damen,41.7214290982201,-87.65070724487305,33472,False,6770009019070,Roosevelt & Homan,Roosevelt & St. Louis,1419.9000244140625,-0.9,on_time,16.925,0.76,False,0,False,False
8541,2026-02-19 23:39:00,95,87th/Damen,41.72138977050781,-87.65301792796065,34102,False,6770003363020,Central & Fillmore,Central & Harrison Terminal,1415.5,3.5,on_time,19.196,3.68,False,0,False,False
8541,2026-02-19 23:40:00,95,87th/Damen,41.721331345407584,-87.65778230365954,35402,False,6770022295020,1100 S Columbus (Pedestrian Underpass),Jeffery & 67th Street,1419.0833740234375,0.9,on_time,8.865,4.32,False,0,False,False
8543,2026-02-19 23:39:00,79,Lakefront,41.75006103515625,-87.68301391601562,22503,False,6770042626070,Jeffery & 83rd Street/South Chicago,Jeffery & 87th Street,1422.566650390625,-3.6,early,9.014,0.7,False,0,False,False
8543,2026-02-19 23:39:00,79,Lakefront,41.750897250958346,-87.68272342966564,22866,False,6770004532070,103rd Street & Luella,103rd Street & Stony Island Garage Terminal,1417.5,1.5,on_time,9.654,1.62,False,0,False,False
8543,2026-02-19 23:40:00,79,Lakefront,41.75010721307052,-87.68119932475842,23518,False,6770001639020,47th Red Line Station,Wells & 47th Street,1419.4000244140625,0.6,on_time,7.667,0.04,False,0,False,False
8544,2026-02-19 23:39:00,53A,Pulaski Orange Line,41.68414166666667,-87.71714,0,False,6770049820070,Stony Island & 65th Street,67th Street & Cornell,1420.0333251953125,-1.0,on_time,14.771,0.1,False,0,False,False
8544,2026-02-19 23:40:00,53A,Pulaski Orange Line,41.68414166666667,-87.71714,0,False,6770048211070,51st Street & Federal,51st Street & State,1420.3333740234375,-0.3,on_time,15.114,0.28,False,0,False,False
8547,2026-02-19 23:38:00,66,Navy Pier,41.89244842529297,-87.61138916015625,49548,False,6770006546020,5800 S Stony Island,Stony Island & 57th Drive,1417.3499755859375,0.7,on_time,11.427,1.77,False,0,False,False
8547,2026-02-19 23:39:00,66,Navy Pier,41.89289855957031,-87.61003112792969,50019,False,6770012268010,Madison & Austin Terminal,Madison & Mayfield,1420.7667236328125,-1.8,early,13.441,0.02,False,0,False,False
8547,2026-02-19 23:40:00,66,Navy Pier,41.89231491088867,-87.6100082397461,50177,False,6770002740070,Madison & Wood,Madison & United Center (1900 W),1420.2332763671875,-0.2,on_time,5.453,0.15,False,0,False,False
8557,2026-02-19 23:38:00,8,79th,41.846907479422434,-87.64768888512437,42276,False,6770008587070,Madison & Peoria,Halsted & Madison,1418.1500244140625,-0.2,on_time,3.903,1.1,False,0,False,False
8557,2026-02-19 23:39:00,8,79th,41.846907479422434,-87.64768888512437,42276,False,6770041003020,Madison & Austin Terminal,Madison & Mayfield,1419.7667236328125,-0.8,on_time,10.892,0.0,False,0,False,False
8560,2026-02-19 23:38:00,87,91st/Commercial,41.73691177368164,-87.58627492731267,43619,False,6770010268070,Madison & St. Louis,Madison & Homan,1420.0999755859375,-2.1,early,19.041,0.49,False,0,False,False
8560,2026-02-19 23:39:00,87,91st/Commercial,41.73691940307617,-87.58553695678711,43821,False,6770021139010,Cermak & Wolcott,Cermak & Damen,1419.0167236328125,-0.0,on_time,14.862,0.12,False,0,False,False
8560,2026-02-19 23:40:00,87,91st/Commercial,41.73685706289191,-87.58487340023643,44015,False,6770038633020,Cermak & Lawndale,Cermak & Central Park,1418.9666748046875,1.0,on_time,16.697,0.48,False,0,False,False
8567,2026-02-19 23:39:00,53,Ford City,41.89558029174805,-87.72608184814453,34731,False,6770045045020,Cermak & Riverside Drive,Cermak & East,1418.199951171875,0.8,on_time,7.208,1.9,False,0,False,False
8567,2026-02-19 23:40:00,53,Ford City,41.892180702903055,-87.72596463290128,35972,False,6770021510010,Paulina & Howard Terminal,Clark & Howard,1425.2166748046875,-5.2,early,14.707,4.0,False,0,False,False
8568,2026-02-19 23:38:00,53,Peterson,41.892904593727806,-87.72599792480469,54913,False,6770008908070,Dearborn & Randolph,Dearborn & Wacker/Lake,1422.4000244140625,-4.4,early,8.031,2.01,False,0,False,False
8568,2026-02-19 23:40:00,53,Peterson,41.8953523307011,-87.72606658935547,55808,False,6770000394020,Clark & Arlington,Clark & Deming,1419.199951171875,0.8,on_time,7.869,0.1,False,0,False,False
8571,2026-02-19 23:38:00,66,Navy Pier,41.89607068112022,-87.66713333129883,29277,False,6770004541070,Clark & Cullom,Clark & Montrose,1419.88330078125,-1.9,early,7.313,0.27,False,0,False,False
